Date,Time of day,Articles,CLASS,Ref,Qty,Rate,Amount,Weeday,Month,Profit,
1/2/2023 18:59,Evening,IBUPROFEN TABLET 400MG BRUSTAN-N,ANALGESICS,30811,1,250,250,Monday,January,88,
1/2/2023 18:59,Evening,CENPAIN NIGHT TABLETS,ANALGESICS,30811,0.5,400,200,Monday,January,60,
1/2/2023 18:59,Evening,HOLLANDIA YOGHURT,MINI-MART,30811,1,"1,000","1,000",Monday,January,240,
1/2/2023 19:08,Evening,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30812,1,600,600,Monday,January,200,
1/2/2023 19:16,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,30813,1,150,150,Monday,January,55,
1/2/2023 19:17,Evening,WORMPLAN TABLET 400MG,GASTROINTESTINAL,30814,1,100,100,Monday,January,48,
1/2/2023 19:18,Evening,TYDINEAL CREAM,SKINCARE PRODUCTS,30815,1,550,550,Monday,January,170,
1/2/2023 19:18,Evening,VIGOS CHOCOLATE,MINI-MART,30815,2,60,120,Monday,January,32,
1/2/2023 19:18,Evening,TOM TOM MENTHOL,MINI-MART,30815,1,20,20,Monday,January,11,
1/2/2023 19:20,Evening,BENYLIN PAEDIATRIC 100ML,"COUGH,COLD & THROAT",30816,1,"1,250","1,250",Monday,January,367,
1/2/2023 19:20,Evening,CAMOSUNATE JUNIOR TABLETS 7-13YEARS,ANTIMALARIAL,30816,1,"1,050","1,050",Monday,January,310,
1/2/2023 19:20,Evening,CAMOSUNATE CHILDREN POWDER 1-6YEARS,ANTIMALARIAL,30816,1,"1,000","1,000",Monday,January,317,
1/2/2023 19:20,Evening,IBUPROFEN SUSPENSION SWIFEN,ANALGESICS SYRUP,30816,1,350,350,Monday,January,96,
1/2/2023 19:20,Evening,VITAMIN E 1000IU CAPSULES ELA-VIT E BY 50,SUPPLEMENTS,30816,2,750,"1,500",Monday,January,444,
1/2/2023 19:20,Evening,VITAMIN E 1000IU SOFTGEL NATURA HOUSE,SUPPLEMENTS,30816,2,850,"1,700",Monday,January,514,
1/2/2023 19:20,Evening,ZENTEL TABLET,GASTROINTESTINAL,30816,1,600,600,Monday,January,200,
1/2/2023 19:21,Evening,FUNBACT A CREAM,SKINCARE PRODUCTS,30817,1,650,650,Monday,January,210,
1/2/2023 19:26,Evening,ORAL SOFT CHILDRENS TOOTHBRUSH,MINI-MART,30818,1,150,150,Monday,January,67,
1/2/2023 19:26,Evening,KISS CONDOM,SEXUAL HEALTH,30818,1,200,200,Monday,January,73,
1/2/2023 19:26,Evening,PANADOL EXTRA TABLET,ANALGESICS,30819,1,250,250,Monday,January,73,
1/2/2023 19:28,Evening,GESTID TAB,GASTROINTESTINAL,30820,5,400,400,Monday,January,130,
1/2/2023 19:28,Evening,ARTEQUICK TABLETS,ANTIMALARIAL,30820,1,"1,400","1,400",Monday,January,430,
1/2/2023 19:28,Evening,RIBENA 125 ML,MINI-MART,30820,1,200,200,Monday,January,81,
1/2/2023 19:30,Evening,TAMETHER FORT TABLET 80/480MG,ANTIMALARIAL,30821,1,800,800,Monday,January,250,
1/2/2023 19:30,Evening,PROCOLD TABLETS,ANTIALLERGY,30821,1,150,150,Monday,January,36,
1/2/2023 19:32,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,30822,1,100,100,Monday,January,26,
1/2/2023 19:41,Evening,AQUACLAV TABLETS 625MG,ANTIBIOTICS,30823,1,"1,700","1,700",Monday,January,525,
1/2/2023 19:41,Evening,LONART DS TABLETS,ANTIMALARIAL,30823,1,"2,250","2,250",Monday,January,690,
1/2/2023 19:41,Evening,NGC-VALGIN TABLET,ANALGESICS,30823,1,100,100,Monday,January,18,
1/2/2023 19:53,Evening,PREDNISOLONE TABLET PREDICURE,ANALGESICS,30824,1,50,50,Monday,January,18,
1/2/2023 19:53,Evening,CALCIMAX TABLETS,SUPPLEMENTS,30824,5,624,624,Monday,January,144,
1/2/2023 19:53,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,30824,1,100,100,Monday,January,26,
1/2/2023 19:53,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30824,1,30,30,Monday,January,10,
1/2/2023 20:07,Evening,KACHAM CAPLETS,ANALGESICS,30825,1,532,532,Monday,January,152,
1/2/2023 20:07,Evening,CALCIMAX TABLETS,SUPPLEMENTS,30825,5,624,624,Monday,January,144,
1/2/2023 20:07,Evening,ASTYMIN SYRUP 200ML,SUPPLEMENTS,30825,1,"2,500","2,500",Monday,January,740,
1/2/2023 20:07,Evening,COD LIVER OIL CAPSULES 300MG SOFTHEALTH,SUPPLEMENTS,30825,1,250,250,Monday,January,80,
1/2/2023 20:07,Evening,ASMALYN SYRUP,"COUGH,COLD & THROAT",30825,1,400,400,Monday,January,115,
1/2/2023 20:07,Evening,CENPAIN NIGHT TABLETS,ANALGESICS,30825,0.5,400,200,Monday,January,60,
1/2/2023 20:07,Evening,SOREPILS LOZENGES ORANGE,"COUGH,COLD & THROAT",30825,1,500,500,Monday,January,150,
1/2/2023 20:07,Evening,BRECLOMOL TABLETS,ANALGESICS,30825,1,450,450,Monday,January,117,
1/2/2023 20:07,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,30825,1,100,100,Monday,January,26,
1/2/2023 20:13,Evening,WIND BLOCK AIR FRESHNER STRAWBERRY,MINI-MART,30826,1,200,200,Monday,January,42,
1/2/2023 20:13,Evening,WIND BLOCK AIR FRESHNER APPLE,MINI-MART,30826,1,200,200,Monday,January,42,
1/2/2023 20:13,Evening,HOLLANDIA YOGHURT,MINI-MART,30826,1,"1,000","1,000",Monday,January,240,
1/2/2023 20:30,Evening,DANACID TABLETS,GASTROINTESTINAL,30827,2,50,100,Monday,January,36,
1/2/2023 20:30,Evening,VEGA 100 TABLET,SEX ENHANCER,30827,1,400,400,Monday,January,122,
1/2/2023 20:32,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30828,6,100,200,Monday,January,80,
1/2/2023 21:04,Evening,CHLORPHENIRAMINE INJECTION,INJECTIBLES,30829,4,50,200,Monday,January,56,
1/3/2023 9:06,Morning,ZOLAT TABLET,GASTROINTESTINAL,30830,1,200,200,Tuesday,January,75,
1/3/2023 9:08,Morning,SWIDAR TABLET,ANTIMALARIAL,30831,1,400,400,Tuesday,January,119,
1/3/2023 9:08,Morning,MIXAGRIP COLD CAPLET,"COUGH,COLD & THROAT",30831,1,200,200,Tuesday,January,70,
1/3/2023 9:08,Morning,RIBENA 125 ML,MINI-MART,30831,1,200,200,Tuesday,January,81,
1/3/2023 9:28,Morning,NUT BAR CHOCOLATE,MINI-MART,30832,2,100,200,Tuesday,January,92,
1/3/2023 9:43,Morning,CERUMOL EAR DROPS,EAR DROPS,30833,1,"2,650","2,650",Tuesday,January,750,
1/3/2023 9:43,Morning,MENTOS MINT LONG,MINI-MART,30833,1,150,150,Tuesday,January,40,
1/3/2023 10:03,Morning,EMZOLYN SYRUP ADULT,"COUGH,COLD & THROAT",30834,1,450,450,Tuesday,January,156,
1/3/2023 10:03,Morning,SNICKERS CHOCOLATE 50G,MINI-MART,30834,1,500,500,Tuesday,January,125,
1/3/2023 10:12,Morning,PEAK MILK POUCH 360G,MINI-MART,30835,1,"2,400","2,400",Tuesday,January,600,
1/3/2023 10:12,Morning,BOURNVITA REFILL 450G,MINI-MART,30835,1,"1,550","1,550",Tuesday,January,383,
1/3/2023 10:15,Morning,EFAMOL EVENING PRIMROSE OIL,SUPPLEMENTS,30836,5,150,750,Tuesday,January,340,
1/3/2023 10:16,Morning,MIST MAG TRISILCATE 200 ML MOKO,GASTROINTESTINAL,30837,1,400,400,Tuesday,January,135,
1/3/2023 10:25,Morning,ZAIKI AFTER 5 SATCHETS,ANALGESICS,30838,1,50,50,Tuesday,January,12,
1/3/2023 11:19,Morning,LOSARTAN TABLETS 25MG LOZATAN,CARDIOVASCULAR,30839,1,"2,400","2,400",Tuesday,January,710,
1/3/2023 11:19,Morning,VASOPRIN TABLET,CARDIOVASCULAR,30839,2,50,100,Tuesday,January,48,
1/3/2023 11:19,Morning,COCORUN CHOCOLATE,MINI-MART,30839,2,100,200,Tuesday,January,76,
1/3/2023 11:19,Morning,FRESHYO YOGHURT 387ML,MINI-MART,30839,1,400,400,Tuesday,January,100,
1/3/2023 11:19,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30839,6,30,180,Tuesday,January,60,
1/3/2023 11:19,Morning,RIBENA 125 ML,MINI-MART,30839,2,200,400,Tuesday,January,162,
1/3/2023 12:10,Morning,PANDA COLD DROPS,"COUGH,COLD & THROAT",30840,1,400,400,Tuesday,January,127,
1/3/2023 12:41,Morning,PARACETAMOL SYRUP EMZOR,ANALGESICS SYRUP,30841,1,300,300,Tuesday,January,90,
1/3/2023 12:41,Morning,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30841,1,600,600,Tuesday,January,200,
1/3/2023 12:41,Morning,PEAK MILK SATCHET 14G,MINI-MART,30841,1,100,100,Tuesday,January,20,
1/3/2023 12:41,Morning,JOY LAND PAD BY 3,MINI-MART,30841,1,150,150,Tuesday,January,50,
1/3/2023 12:41,Morning,VIGOS CHOCOLATE,MINI-MART,30841,1,60,60,Tuesday,January,16,
1/3/2023 12:42,Morning,MEPRASIL CAP 20MG BY 20,GASTROINTESTINAL,30842,1,650,650,Tuesday,January,210,
1/3/2023 13:23,Morning,PROCOLD TABLETS,ANTIALLERGY,30843,1,150,150,Tuesday,January,36,
1/3/2023 14:02,Morning,REPROFEN SUSPENSION 100ML,ANALGESICS SYRUP,30844,1,650,650,Tuesday,January,220,
1/3/2023 14:02,Morning,LORATADINE-ATADYN SYRUP,ANTIALLERGY,30844,1,"1,300","1,300",Tuesday,January,582,
1/3/2023 14:02,Morning,BENYLIN PAEDIATRIC 100ML,"COUGH,COLD & THROAT",30844,1,"1,250","1,250",Tuesday,January,367,
1/3/2023 14:02,Morning,LONART X12,ANTIMALARIAL,30844,1,650,650,Tuesday,January,205,
1/3/2023 14:02,Morning,LOXAGYL TABLET 200MG,ANTIBIOTICS,30844,1,60,60,Tuesday,January,14,
1/3/2023 14:02,Morning,CAMOSUNATE CHILDREN POWDER 1-6YEARS,ANTIMALARIAL,30844,1,"1,000","1,000",Tuesday,January,317,
1/3/2023 14:03,Morning,GOYA PLASTIC 250ML,MINI-MART,30845,1,650,650,Tuesday,January,150,
1/3/2023 14:03,Morning,PANDA COLD DROPS,"COUGH,COLD & THROAT",30846,1,400,400,Tuesday,January,127,
1/3/2023 14:05,Morning,BUSCOPAN TABLET,GASTROINTESTINAL,30847,1,700,700,Tuesday,January,226,
1/3/2023 14:05,Morning,PANADOL EXTRA TABLET,ANALGESICS,30847,1,250,250,Tuesday,January,73,
1/3/2023 14:05,Morning,FELVIN 20 CAPSULES,ANALGESICS,30847,1,150,150,Tuesday,January,64,
1/3/2023 14:06,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30848,3,100,100,Tuesday,January,40,
1/3/2023 14:06,Morning,FRESHYO YOGHURT 387ML,MINI-MART,30848,1,400,400,Tuesday,January,100,
1/3/2023 14:09,Morning,PENICILLIN SKIN OINTMENT DGF,SKINCARE PRODUCTS,30849,1,350,350,Tuesday,January,110,
1/3/2023 14:16,Morning,POSTER TABLETS,ORALCONTRACEPTIVES,30850,1,600,600,Tuesday,January,184,
1/3/2023 14:16,Morning,PET FANTA 50CL,MINI-MART,30850,1,200,200,Tuesday,January,54,
1/3/2023 14:16,Morning,NUT BAR CHOCOLATE,MINI-MART,30850,1,100,100,Tuesday,January,46,
1/3/2023 14:25,Morning,GASCOL SUSPENSION 150ML,GASTROINTESTINAL,30851,1,700,700,Tuesday,January,217,
1/3/2023 15:28,Morning,DUDU YOGHURT,MINI-MART,30852,1,350,350,Tuesday,January,83,
1/3/2023 15:37,Morning,VITAMIN C 1000MG CALGOVIT BY 20,SUPPLEMENTS,30853,1,"2,500","2,500",Tuesday,January,768,
1/3/2023 15:37,Morning,GAVISCON DOUBLE ACTION,GASTROINTESTINAL,30853,1,"4,300","4,300",Tuesday,January,"1,260",
1/3/2023 15:41,Morning,EVA WATER 75CL,MINI-MART,30854,1,150,150,Tuesday,January,67,
1/3/2023 15:44,Morning,BRODYDEX COUGH SYRUP,ANTIALLERGY,30855,1,550,550,Tuesday,January,175,
1/3/2023 16:07,Evening,LORATADINE AFRAB TABLETS 10MG,ANTIALLERGY,30856,1,100,100,Tuesday,January,41,
1/3/2023 16:20,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,30857,8,"1,000","1,000",Tuesday,January,240,
1/3/2023 16:20,Evening,PROCOLD TABLETS,ANTIALLERGY,30857,1,150,150,Tuesday,January,36,
1/3/2023 16:27,Evening,VIJU CHOCOLATE FLAVOR SMALL SIZE,MINI-MART,30858,1,350,350,Tuesday,January,100,
1/3/2023 16:43,Evening,CHLORAMPHENICOL CAPSULES,ANTIBIOTICS,30859,2,250,500,Tuesday,January,206,
1/3/2023 16:55,Evening,FLUCONAZOLE CAPSULES 200MG POCCO,ANTIFUNGAL,30860,1,600,600,Tuesday,January,155,
1/3/2023 16:55,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30860,3,100,100,Tuesday,January,40,
1/3/2023 17:22,Evening,NUT BAR CHOCOLATE,MINI-MART,30861,1,100,100,Tuesday,January,46,
1/3/2023 17:24,Evening,LADYCARE PAD PREMIUM BY 8 GREEN,MINI-MART,30862,1,600,600,Tuesday,January,167,
1/3/2023 17:32,Evening,PROGESTA INJECTION,INJECTIBLES,30863,2,200,400,Tuesday,January,128,
1/3/2023 17:32,Evening,SYRINGE AND NEEDLE 2ML,SURGICAL DEVICES,30863,2,50,100,Tuesday,January,44,
1/3/2023 17:40,Evening,CEFUROXIME SUSPENSION CEEZEX 100ML,ANTIBIOTICS,30864,1,"2,100","2,100",Tuesday,January,600,
1/3/2023 18:00,Evening,PANFOR SR TABLETS 1000MG,ANTIDIABETICS,30865,1,600,600,Tuesday,January,170,
1/3/2023 18:00,Evening,GLIMEPIRIDE MEPIRYL 2MG,ANTIDIABETICS,30865,1,750,750,Tuesday,January,233,
1/3/2023 18:00,Evening,PIOGLITAZONE 30MG TARGLIT-30,ANTIDIABETICS,30865,1,"1,200","1,200",Tuesday,January,373,
1/3/2023 18:22,Evening,VITAMIN B-COMPLEX SYRUP 150ML BECOMBION,SUPPLEMENTS,30866,1,500,500,Tuesday,January,160,
1/3/2023 18:22,Evening,SYRINGE AND NEEDLE 2ML,SURGICAL DEVICES,30866,1,50,50,Tuesday,January,22,
1/3/2023 18:22,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,30866,1,150,150,Tuesday,January,55,
1/3/2023 18:22,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,30866,1,100,100,Tuesday,January,26,
1/3/2023 18:27,Evening,CIPROFLOXACIN TABLET CIPROTAB BY10,ANTIBIOTICS,30867,1,"2,000","2,000",Tuesday,January,635,
1/3/2023 18:27,Evening,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30867,1,600,600,Tuesday,January,200,
1/3/2023 18:27,Evening,GG COLD CAPSULES,ANTIALLERGY,30867,1,150,150,Tuesday,January,82,
1/3/2023 18:27,Evening,LONART DS TABLETS,ANTIMALARIAL,30867,1,"2,250","2,250",Tuesday,January,690,
1/3/2023 18:40,Evening,DOLO-META B TABLETS,ANALGESICS,30868,1,250,250,Tuesday,January,67,
1/3/2023 18:40,Evening,EMCAP EXTRA,ANALGESICS,30868,1,150,150,Tuesday,January,73,
1/3/2023 18:40,Evening,CHLORAMPHENICOL CAPSULES,ANTIBIOTICS,30868,1,250,250,Tuesday,January,103,
1/3/2023 18:40,Evening,GLANIL TABLET,ANTIDIABETICS,30868,1,200,200,Tuesday,January,84,
1/3/2023 18:40,Evening,MENTHODEX COUGH SYRUP 100ML,"COUGH,COLD & THROAT",30868,1,"1,500","1,500",Tuesday,January,455,
1/3/2023 19:03,Evening,LONART DS TABLETS,ANTIMALARIAL,30869,1,"2,250","2,250",Tuesday,January,690,
1/3/2023 19:03,Evening,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30869,1,600,600,Tuesday,January,200,
1/3/2023 19:03,Evening,PREDNISOLONE TABLET PERILON,ANALGESICS,30869,1,250,250,Tuesday,January,94,
1/3/2023 19:03,Evening,AUGMENTIN 625MG,ANTIBIOTICS,30870,1,"5,000","5,000",Tuesday,January,"1,692",
1/3/2023 19:06,Evening,VIGOS CHOCOLATE,MINI-MART,30871,8,60,480,Tuesday,January,128,
1/3/2023 19:06,Evening,TOM TOM MENTHOL,MINI-MART,30871,1,20,20,Tuesday,January,11,
1/3/2023 19:12,Evening,PEFLOTAB TABLET 400MG,ANTIBIOTICS,30872,1,"1,764","1,764",Tuesday,January,504,
1/3/2023 19:12,Evening,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30873,1,600,600,Tuesday,January,200,
1/3/2023 19:15,Evening,VIGOS CHOCOLATE,MINI-MART,30874,1,60,60,Tuesday,January,16,
1/3/2023 19:15,Evening,TOM TOM MENTHOL,MINI-MART,30874,2,20,40,Tuesday,January,22,
1/3/2023 19:15,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30874,3,100,100,Tuesday,January,40,
1/3/2023 19:16,Evening,POSTPILL TABLETS,ORALCONTRACEPTIVES,30875,1,800,800,Tuesday,January,280,
1/3/2023 19:16,Evening,AMPICILLIN CAPSULES 250MG,ANTIBIOTICS,30875,1,200,200,Tuesday,January,79,
1/3/2023 19:23,Evening,SHAL ARTEM FORTE 80/480MG TABLET,ANTIMALARIAL,30876,1,850,850,Tuesday,January,266,
1/3/2023 19:23,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,30876,1,100,100,Tuesday,January,26,
1/3/2023 19:28,Evening,SPIRIT MOKO 200ML,ANTISEPTICS,30877,1,850,850,Tuesday,January,265,
1/3/2023 19:28,Evening,ENCHANTEUR ROLL ON CHARMING RADIANT WHITE 50ML,MINI-MART,30877,1,750,750,Tuesday,January,166,
1/3/2023 19:28,Evening,G-ORAL ORS PLUS ZINC,GASTROINTESTINAL,30878,1,300,300,Tuesday,January,90,
1/3/2023 19:28,Evening,DANACID TABLETS,GASTROINTESTINAL,30878,2,50,100,Tuesday,January,36,
1/3/2023 19:32,Evening,AMLODIPINE TABLETS 10MG PHARMAMAX,CARDIOVASCULAR,30879,1,750,750,Tuesday,January,230,
1/3/2023 19:35,Evening,ALWAYS PAD ULTRA THIN BY 7 PINK,MINI-MART,30880,1,600,600,Tuesday,January,200,
1/3/2023 19:37,Evening,HOLLANDIA YOGHURT,MINI-MART,30881,1,"1,000","1,000",Tuesday,January,240,
1/3/2023 19:37,Evening,CHIVITA ACTIVE,MINI-MART,30881,1,800,800,Tuesday,January,250,
1/3/2023 19:39,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,30882,1,250,250,Tuesday,January,83,
1/3/2023 19:39,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30882,1,30,30,Tuesday,January,10,
1/3/2023 19:55,Evening,LISINOPRIL TABLET 10MG PHAMA MAX,CARDIOVASCULAR,30883,0.5,"1,100",550,Tuesday,January,180,
1/3/2023 19:59,Evening,KISS CONDOM,SEXUAL HEALTH,30884,1,200,200,Tuesday,January,73,
1/3/2023 19:59,Evening,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30884,1,600,600,Tuesday,January,200,
1/3/2023 19:59,Evening,DUDU YOGHURT,MINI-MART,30884,1,350,350,Tuesday,January,83,
1/3/2023 19:59,Evening,ZAIKI AFTER 5 SATCHETS,ANALGESICS,30884,1,50,50,Tuesday,January,12,
1/3/2023 19:59,Evening,VEGA 100 TABLET,SEX ENHANCER,30884,1,400,400,Tuesday,January,122,
1/3/2023 20:00,Evening,CLOFENAC SR TABLET 100MG,ANALGESICS,30885,1,600,600,Tuesday,January,185,
1/3/2023 20:01,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30886,3,100,100,Tuesday,January,40,
1/3/2023 20:01,Evening,GOLD CIRCLE CONDOM,SEXUAL HEALTH,30887,1,150,150,Tuesday,January,65,
1/3/2023 20:04,Evening,ATENOLOL TABLETS 50MG,CARDIOVASCULAR,30888,0.5,500,250,Tuesday,January,70,
1/3/2023 20:11,Evening,PET FANTA 50CL,MINI-MART,30889,1,200,200,Tuesday,January,54,
1/3/2023 20:11,Evening,LUCOZADE BOOST 125ML,MINI-MART,30889,1,200,200,Tuesday,January,81,
1/3/2023 20:17,Evening,SHAL ARTEM FORTE 80/480MG TABLET,ANTIMALARIAL,30890,1,850,850,Tuesday,January,266,
1/3/2023 20:17,Evening,DOLO-META B TABLETS,ANALGESICS,30890,1,250,250,Tuesday,January,67,
1/3/2023 20:17,Evening,LUCOZADE BOOST 125ML,MINI-MART,30890,1,200,200,Tuesday,January,81,
1/3/2023 20:17,Evening,RIBENA 125 ML,MINI-MART,30890,1,200,200,Tuesday,January,81,
1/3/2023 20:18,Evening,EM-VIT-C ORANGE BY 1000,SUPPLEMENTS,30891,1,100,100,Tuesday,January,26,
1/4/2023 9:21,Morning,EMGYL TABLET 400MG,ANTIBIOTICS,30892,1,100,100,Wednesday,January,30,
1/4/2023 9:21,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30892,3,30,90,Wednesday,January,30,
1/4/2023 9:42,Morning,GOOD MAMA FLORA FRESH DETERGENT 170G,MINI-MART,30893,1,200,200,Wednesday,January,58,
1/4/2023 9:42,Morning,PYRANTRIN TABLET,GASTROINTESTINAL,30893,1,450,450,Wednesday,January,148,
1/4/2023 10:36,Morning,EPIDERM CREAM,SKINCARE PRODUCTS,30894,1,500,500,Wednesday,January,143,
1/4/2023 10:36,Morning,DUDU YOGHURT,MINI-MART,30894,1,350,350,Wednesday,January,83,
1/4/2023 10:54,Morning,SWIDAR TABLET,ANTIMALARIAL,30895,1,400,400,Wednesday,January,119,
1/4/2023 10:54,Morning,IBUNOVA INBUPROFEN 400MG CAPSULES,ANALGESICS,30895,1,600,600,Wednesday,January,200,
1/4/2023 10:54,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,30895,1,150,150,Wednesday,January,55,
1/4/2023 10:54,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30895,1,30,30,Wednesday,January,10,
1/4/2023 10:55,Morning,BISACODYL TABLET BISACURE,GASTROINTESTINAL,30896,1,100,100,Wednesday,January,61,
1/4/2023 11:12,Morning,EMZOLYN SYRUP ADULT,"COUGH,COLD & THROAT",30897,1,450,450,Wednesday,January,156,
1/4/2023 11:18,Morning,TAB FLAGYL 400MG,ANTIBIOTICS,30898,1,300,300,Wednesday,January,105,
1/4/2023 11:18,Morning,POCCO ORS 6S,GASTROINTESTINAL,30898,1,100,100,Wednesday,January,31,
1/4/2023 11:22,Morning,SYRINGE AND NEEDLE 2ML,SURGICAL DEVICES,30899,10,50,500,Wednesday,January,220,
1/4/2023 12:04,Morning,GOYA OLIVE OIL BTTL,MINI-MART,30900,1,"1,100","1,100",Wednesday,January,300,
1/4/2023 12:04,Morning,PREGNANCY TEST STRIP,STRIPS,30900,2,50,100,Wednesday,January,50,
1/4/2023 12:04,Morning,MOLFIX BABY DIAPERS SMALL SIZE 3 BY 9,MINI-MART,30900,2,"1,000","2,000",Wednesday,January,460,
1/4/2023 12:18,Morning,SO EASY LAUNDRY SOAP 130G,MINI-MART,30901,2,100,200,Wednesday,January,44,
1/4/2023 12:30,Morning,MUPIROCIN (MUPIDERM) 2% OINTMENT,SKINCARE PRODUCTS,30902,1,"2,850","2,850",Wednesday,January,820,
1/4/2023 12:30,Morning,CEFUROXIME SUSPENSION CEEZEX 100ML,ANTIBIOTICS,30902,1,"2,100","2,100",Wednesday,January,600,
1/4/2023 12:30,Morning,ALLERGIN SYRUP 60ML,ANTIALLERGY,30902,1,350,350,Wednesday,January,116,
1/4/2023 12:34,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30903,3,100,100,Wednesday,January,40,
1/4/2023 12:34,Morning,TOM TOM MENTHOL,MINI-MART,30903,5,20,100,Wednesday,January,55,
1/4/2023 12:42,Morning,CHLORAMPHENICOL CAPSULES,ANTIBIOTICS,30904,1,250,250,Wednesday,January,103,
1/4/2023 12:42,Morning,IBUCAP  CAPSULES,ANALGESICS,30904,1,200,200,Wednesday,January,74,
1/4/2023 12:42,Morning,AMOXIL CAPSULES 500MG GSK,ANTIBIOTICS,30904,1,800,800,Wednesday,January,237,
1/4/2023 12:42,Morning,FESULF TABLETS BY 100 CUP,SUPPLEMENTS,30904,1,350,350,Wednesday,January,130,
1/4/2023 12:59,Morning,PET COKE 50CL,MINI-MART,30905,1,200,200,Wednesday,January,54,
1/4/2023 13:07,Morning,JAWACLOX SUSPENSION 100ML,ANTIBIOTICS,30906,1,800,800,Wednesday,January,230,
1/4/2023 13:07,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30906,6,30,180,Wednesday,January,60,
1/4/2023 13:08,Morning,CIPROTAB-TN BY FIDSON X10,ANTIBIOTICS,30907,1,"2,000","2,000",Wednesday,January,600,
1/4/2023 13:12,Morning,LABOCOF COUGH TABLETS,"COUGH,COLD & THROAT",30908,2,70,140,Wednesday,January,68,
1/4/2023 13:14,Morning,IRON SPONGE ROLL,MINI-MART,30909,1,50,50,Wednesday,January,9,
1/4/2023 13:33,Morning,DE-DEONS SYRUP 150ML,SUPPLEMENTS,30910,1,"1,550","1,550",Wednesday,January,463,
1/4/2023 14:03,Morning,ADAY KIT TABLETS,ANTIBIOTICS,30911,1,"1,150","1,150",Wednesday,January,360,
1/4/2023 14:03,Morning,CENOX TABLETS 500MG BY 14,ANTIBIOTICS,30911,1,"1,000","1,000",Wednesday,January,324,
1/4/2023 14:03,Morning,MYCOTEN V TABLETS,V.INSERT,30911,1,"1,300","1,300",Wednesday,January,385,
1/4/2023 14:08,Morning,ASCOCHEW VITAMIN C (ORANGE),SUPPLEMENTS,30912,1,450,450,Wednesday,January,160,
1/4/2023 14:08,Morning,AMOXIL CAPSULES 250MG GSK,ANTIBIOTICS,30912,1,500,500,Wednesday,January,197,
1/4/2023 14:08,Morning,LORATADINE AFRAB TABLETS 10MG,ANTIALLERGY,30912,1,100,100,Wednesday,January,41,
1/4/2023 14:08,Morning,PREDNISOLONE TABLET PREDICURE,ANALGESICS,30912,1,50,50,Wednesday,January,18,
1/4/2023 14:08,Morning,VITAMIN B-COMPLEX TABLETS BY 100 DR MEYERS,SUPPLEMENTS,30912,1,300,300,Wednesday,January,85,
1/4/2023 14:08,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",30913,6,30,180,Wednesday,January,60,
1/4/2023 14:30,Morning,ABF-3 CREAM,SKINCARE PRODUCTS,30914,1,450,450,Wednesday,January,160,
1/4/2023 14:30,Morning,LORATADINE AFRAB TABLETS 10MG,ANTIALLERGY,30914,1,100,100,Wednesday,January,41,
1/4/2023 15:02,Morning,CIPROFLOXACIN INFUSION CIPRONOW,INFUSIONS,30915,1,350,350,Wednesday,January,125,
1/4/2023 15:02,Morning,METRONIDAZOLE INFUSION METROSAM,INFUSIONS,30915,1,350,350,Wednesday,January,100,
1/4/2023 15:02,Morning,GIVING SET INFUSION,SURGICAL DEVICES,30915,1,150,150,Wednesday,January,46,
1/4/2023 15:27,Morning,CELECOXIB EXXIB CAPSULES,ANALGESICS,30916,1,"1,250","1,250",Wednesday,January,390,
1/4/2023 15:27,Morning,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,30916,1,350,350,Wednesday,January,105,
